背,bei1,0.023348869
阵,zhen4,0.023203136
草,cao3,0.023054819
脚,jiao3,0.023011925
概,gai4,0.022997455
恶,e3,0.022993321
块,kuai1,0.022984019
顿,dun4,0.022958180
敢,gan3,0.022913219
守,shou3,0.022874977
酒,jiu3,0.022774204
岛,dao3,0.022767486
托,tuo1,0.022765419
央,yang1,0.022765419
户,hu4,0.022640357
烈,lie4,0.022609866
洋,yang2,0.022579376
哥,ge1,0.022542168
索,suo3,0.022410387
胡,hu2,0.022324601
款,kuan3,0.022266721
靠,kao4,0.022215559
评,ping2,0.022204190
版,ban3,0.022145793
宝,bao3,0.022137008
座,zuo4,0.022125639
释,shi4,0.022092048
景,jing3,0.022086363
顾,gu4,0.022084813
弟,di4,0.022069826
登,deng1,0.022060007
货,huo4,0.022016080
互,hu4,0.022004194
付,fu4,0.021977321
伯,bo2,0.021970087
慢,man4,0.021966469
欧,ou1,0.021965435
换,huan4,0.021855877
闻,wen2,0.021835722
危,wei1,0.021746319
忙,mang2,0.021718412
核,he2,0.021676036
暗,an4,0.021643478
姐,jie3,0.021581981
介,jie4,0.021575263
坏,huai4,0.021561826
讨,tao3,0.021558726
丽,li2,0.021375784
良,liang2,0.021274494
序,xu4,0.021254856
升,sheng1,0.021242453
监,jian1,0.021230567
临,lin2,0.021223332
亮,liang4,0.021196459
露,lu4,0.021164418
永,yong3,0.021155116
呼,hu1,0.021037806
味,wei4,0.021035222
野,ye3,0.021023336
架,jia4,0.020991295
域,yu4,0.020979926
沙,sha1,0.020967523
掉,diao4,0.020950986
括,kuo4,0.020939617
舰,jian4,0.020929798
鱼,yu2,0.020904992
杂,za2,0.020808353
误,wu4,0.020772695
湾,wan1,0.020723601
吉,ji2,0.020713265
减,jian3,0.020677090
编,bian1,0.020608874
楚,chu3,0.020591821
肯,ken3,0.020574766
测,ce4,0.020543243
败,bai4,0.020478645
屋,wu1,0.020458490
跑,pao3,0.020411462
梦,meng4,0.020405778
散,san3,0.020328260
温,wen1,0.020315857
困,kun3,0.020243507
剑,jian4,0.020164956
渐,jian1,0.020159788
封,feng1,0.020130848
救,jiu4,0.020063666
贵,gui4,0.019983048
枪,qiang1,0.019931886
缺,que1,0.019899328
楼,lou2,0.019877107
县,xian4,0.019848167
尚,shang4,0.019832146
毫,hao2,0.019831113
移,yi2,0.019818193
娘,niang2,0.019779434
朋,peng2,0.019777884
画,hua4,0.019773750
班,ban1,0.019705017
智,zhi4,0.019670909
亦,yi4,0.019617164
耳,er3,0.019606311
恩,en1,0.019585123
短,duan3,0.019552049
掌,zhang3,0.019497786
恐,kong3,0.019470397
遗,yi2,0.019440940
固,gu4,0.019421819
席,xi2,0.019420268
松,song1,0.019412000
秘,mi4,0.019410450
谢,xie4,0.019405282
鲁,lu3,0.019366006
遇,yu4,0.019298307
康,kang1,0.019277119
虑,lu:4,0.019228541
幸,xing4,0.019223373
均,jun1,0.019039398
销,xiao1,0.019028545
